time,open,high,low,close,tick_volume,spread,real_volume
2025-08-01 05:00:00,3283.7,3292.46,3283.35,3291.78,3334,7,0
2025-08-01 06:00:00,3291.78,3297.08,3290.54,3291.39,2808,7,0
2025-08-01 07:00:00,3291.38,3295.94,3290.07,3292.07,2669,5,0
2025-08-01 08:00:00,3292.09,3300.3,3291.81,3296.71,2860,5,0
2025-08-01 09:00:00,3296.63,3297.37,3290.56,3292.36,3337,5,0
2025-08-01 10:00:00,3292.22,3293.44,3285.31,3286.87,3492,13,0
2025-08-01 11:00:00,3286.71,3294.37,3285.43,3294.26,3285,10,0
2025-08-01 12:00:00,3294.35,3296.39,3292.79,3294.49,3205,7,0
2025-08-01 13:00:00,3294.57,3302.97,3293.34,3298.28,2921,5,0
2025-08-01 14:00:00,3298.7,3301.32,3296.87,3300.36,2950,5,0
2025-08-01 15:00:00,3300.44,3345.22,3297.37,3341.26,4845,5,0
2025-08-01 16:00:00,3341.5,3354.46,3338.85,3342.07,5581,5,0
2025-08-01 17:00:00,3344.94,3355.07,3341.39,3345.88,5297,5,0
2025-08-01 18:00:00,3346.08,3351.26,3341.59,3348.55,4522,5,0
2025-08-01 19:00:00,3348.53,3349.36,3340.55,3347.28,3992,5,0
2025-08-01 20:00:00,3347.24,3349.45,3345.57,3348.25,3670,6,0
2025-08-01 21:00:00,3348.39,3351.29,3345.93,3347.59,3159,6,0
2025-08-01 22:00:00,3347.8,3361.27,3347.71,3357.17,3606,5,0
2025-08-01 23:00:00,3357.13,3363.45,3357.08,3363.23,2336,0,0
2025-08-04 01:00:00,3362.95,3364.62,3357.61,3359.01,2477,5,0
2025-08-04 02:00:00,3359.11,3362.0,3354.59,3362.0,2243,5,0
2025-08-04 03:00:00,3361.96,3362.39,3350.26,3352.18,3160,5,0
2025-08-04 04:00:00,3352.05,3353.61,3345.07,3352.28,3876,5,0
2025-08-04 05:00:00,3352.24,3355.21,3350.25,3354.35,2832,11,0
2025-08-04 06:00:00,3354.42,3360.84,3354.42,3360.4,2921,5,0
2025-08-04 07:00:00,3360.28,3362.16,3358.83,3358.97,2290,5,0
2025-08-04 08:00:00,3358.97,3361.0,3355.51,3357.56,2516,5,0
2025-08-04 09:00:00,3357.29,3362.65,3353.64,3362.6,3497,5,0
2025-08-04 10:00:00,3362.46,3362.52,3351.7,3355.81,3797,7,0
2025-08-04 11:00:00,3356.0,3359.75,3354.13,3358.43,3314,5,0
2025-08-04 12:00:00,3358.41,3361.73,3356.93,3357.97,3269,5,0
2025-08-04 13:00:00,3357.86,3358.95,3353.03,3357.81,2992,10,0
2025-08-04 14:00:00,3357.87,3370.66,3357.72,3370.27,3575,5,0
2025-08-04 15:00:00,3370.28,3371.48,3361.04,3367.78,3959,5,0
2025-08-04 16:00:00,3367.83,3385.37,3367.13,3383.23,4665,5,0
2025-08-04 17:00:00,3383.51,3384.62,3371.92,3374.34,4476,5,0
2025-08-04 18:00:00,3372.62,3376.08,3370.71,3374.27,3760,10,0
2025-08-04 19:00:00,3374.28,3378.12,3370.58,3370.96,3290,7,0
2025-08-04 20:00:00,3370.95,3374.27,3370.7,3374.04,2861,7,0
2025-08-04 21:00:00,3374.03,3376.78,3373.22,3375.72,2561,12,0
2025-08-04 22:00:00,3375.69,3377.06,3374.43,3376.0,2897,8,0
2025-08-04 23:00:00,3375.81,3376.85,3373.42,3374.01,1427,12,0
2025-08-05 01:00:00,3376.19,3376.46,3373.6,3374.74,1085,12,0
2025-08-05 02:00:00,3374.74,3379.64,3374.72,3377.5,1953,10,0
2025-08-05 03:00:00,3377.41,3381.27,3375.93,3379.81,2417,5,0
2025-08-05 04:00:00,3379.89,3382.41,3378.01,3379.13,2942,13,0
2025-08-05 05:00:00,3379.06,3381.4,3373.75,3373.75,2792,5,0
2025-08-05 06:00:00,3373.68,3375.36,3372.12,3372.14,2231,5,0
2025-08-05 07:00:00,3372.05,3373.26,3371.08,3371.16,1924,5,0
2025-08-05 08:00:00,3371.15,3374.07,3367.53,3374.07,2982,5,0
2025-08-05 09:00:00,3374.05,3374.15,3365.72,3366.27,3016,5,0
2025-08-05 10:00:00,3366.28,3375.47,3366.27,3373.65,3303,5,0
2025-08-05 11:00:00,3373.6,3374.62,3366.07,3366.09,2911,7,0
2025-08-05 12:00:00,3366.13,3366.3,3359.03,3359.69,2943,5,0
2025-08-05 13:00:00,3359.73,3361.78,3352.94,3353.19,3217,5,0
2025-08-05 14:00:00,3353.15,3354.28,3349.99,3351.38,3080,6,0
2025-08-05 15:00:00,3351.39,3366.98,3349.99,3366.08,3882,5,0
2025-08-05 16:00:00,3366.38,3379.58,3365.95,3373.78,4360,5,0
2025-08-05 17:00:00,3376.47,3386.57,3370.56,3385.21,5168,5,0
2025-08-05 18:00:00,3385.28,3390.01,3382.2,3389.47,3721,5,0
2025-08-05 19:00:00,3389.52,3390.38,3377.0,3382.06,3477,5,0
2025-08-05 20:00:00,3382.07,3382.77,3379.02,3380.03,2717,14,0
2025-08-05 21:00:00,3380.02,3381.13,3378.47,3380.01,2617,6,0
2025-08-05 22:00:00,3380.0,3381.38,3378.15,3378.92,2646,15,0
2025-08-05 23:00:00,3378.99,3380.81,3378.44,3380.47,1234,6,0
2025-08-06 01:00:00,3381.14,3381.14,3378.19,3379.63,1111,15,0
2025-08-06 02:00:00,3379.62,3383.95,3378.9,3383.2,1770,12,0
2025-08-06 03:00:00,3383.21,3385.62,3380.85,3383.44,2629,5,0
2025-08-06 04:00:00,3383.28,3383.59,3372.69,3376.04,3651,5,0
2025-08-06 05:00:00,3375.88,3377.81,3374.25,3376.31,2806,5,0
2025-08-06 06:00:00,3376.33,3378.85,3373.4,3374.57,2395,5,0
2025-08-06 07:00:00,3374.63,3376.45,3372.11,3372.42,1893,5,0
2025-08-06 08:00:00,3372.25,3374.72,3370.66,3374.23,2650,5,0
2025-08-06 09:00:00,3374.23,3378.58,3373.02,3375.16,3108,5,0
2025-08-06 10:00:00,3375.17,3377.06,3369.06,3373.6,3099,8,0
2025-08-06 11:00:00,3373.38,3374.61,3364.87,3365.13,3290,5,0
2025-08-06 12:00:00,3365.12,3367.77,3358.24,3358.89,3464,5,0
2025-08-06 13:00:00,3358.73,3365.33,3358.24,3363.56,3569,6,0
2025-08-06 14:00:00,3363.55,3366.94,3360.68,3365.13,2725,5,0
2025-08-06 15:00:00,3365.0,3369.24,3360.25,3367.59,3789,5,0
2025-08-06 16:00:00,3367.57,3373.48,3365.47,3371.64,4889,5,0
2025-08-06 17:00:00,3371.62,3379.32,3369.73,3379.32,4338,5,0
2025-08-06 18:00:00,3379.31,3379.98,3370.24,3377.39,4258,5,0
2025-08-06 19:00:00,3377.4,3379.43,3372.96,3376.05,3895,7,0
2025-08-06 20:00:00,3376.08,3377.56,3370.86,3374.57,3872,16,0
2025-08-06 21:00:00,3374.54,3374.57,3369.06,3371.59,3628,10,0
2025-08-06 22:00:00,3371.86,3373.14,3370.37,3371.66,3362,5,0
2025-08-06 23:00:00,3371.49,3372.17,3367.15,3368.4,2042,9,0
2025-08-07 01:00:00,3372.59,3374.8,3369.93,3372.09,2112,14,0
2025-08-07 02:00:00,3372.03,3372.03,3367.76,3370.12,2334,5,0
2025-08-07 03:00:00,3370.26,3374.9,3365.3,3372.4,3940,5,0
2025-08-07 04:00:00,3372.37,3382.44,3370.29,3382.28,4043,5,0
2025-08-07 05:00:00,3382.31,3384.22,3378.08,3379.56,3509,5,0
2025-08-07 06:00:00,3379.58,3380.32,3376.54,3379.68,3042,5,0
2025-08-07 07:00:00,3379.75,3380.68,3376.86,3377.57,3002,5,0
2025-08-07 08:00:00,3377.6,3380.93,3371.68,3375.45,4034,5,0
2025-08-07 09:00:00,3376.25,3387.88,3375.05,3387.58,4088,5,0
2025-08-07 10:00:00,3387.61,3397.44,3386.31,3396.17,3995,5,0
2025-08-07 11:00:00,3396.38,3396.5,3372.56,3378.09,4945,5,0
2025-08-07 12:00:00,3378.14,3381.23,3373.24,3376.7,4480,5,0
2025-08-07 13:00:00,3376.72,3378.78,3371.83,3372.89,3750,5,0
2025-08-07 14:00:00,3372.89,3383.17,3371.74,3378.2,4529,5,0
2025-08-07 15:00:00,3378.28,3389.64,3375.31,3380.81,4570,5,0
2025-08-07 16:00:00,3380.81,3393.79,3380.18,3384.85,5019,5,0
2025-08-07 17:00:00,3384.6,3390.31,3375.39,3387.7,5299,5,0
2025-08-07 18:00:00,3387.77,3390.62,3384.56,3390.15,4274,8,0
2025-08-07 19:00:00,3390.21,3392.61,3387.15,3388.83,3612,12,0
2025-08-07 20:00:00,3388.77,3392.95,3384.37,3392.21,3757,5,0
2025-08-07 21:00:00,3392.23,3393.87,3387.79,3388.26,3357,5,0
2025-08-07 22:00:00,3388.25,3400.74,3387.4,3399.82,3957,5,0
2025-08-07 23:00:00,3399.81,3401.81,3392.52,3395.84,3340,8,0
2025-08-08 01:00:00,3402.94,3408.84,3389.17,3405.59,3869,5,0
2025-08-08 02:00:00,3403.86,3406.83,3396.61,3400.55,2922,5,0
2025-08-08 03:00:00,3400.55,3402.42,3387.83,3389.93,5197,5,0
2025-08-08 04:00:00,3389.93,3390.84,3381.19,3383.32,5146,5,0
2025-08-08 05:00:00,3383.35,3389.98,3383.16,3388.19,4626,5,0
2025-08-08 06:00:00,3388.22,3397.79,3383.64,3395.77,4942,5,0
2025-08-08 07:00:00,3395.81,3399.22,3393.55,3394.3,3938,10,0
2025-08-08 08:00:00,3394.26,3396.07,3390.2,3392.56,4052,5,0
2025-08-08 09:00:00,3392.41,3397.61,3388.68,3393.46,4677,5,0
2025-08-08 10:00:00,3393.46,3404.24,3392.29,3401.72,5020,5,0
2025-08-08 11:00:00,3402.11,3402.7,3394.13,3394.36,4653,5,0
2025-08-08 12:00:00,3394.42,3401.31,3394.01,3400.59,4539,8,0
2025-08-08 13:00:00,3400.72,3401.04,3384.45,3384.91,4828,5,0
2025-08-08 14:00:00,3385.03,3388.63,3380.52,3386.12,5130,9,0
2025-08-08 15:00:00,3386.09,3401.96,3385.3,3391.49,5575,5,0
2025-08-08 16:00:00,3391.71,3401.65,3387.66,3400.15,5438,5,0
2025-08-08 17:00:00,3400.07,3401.11,3381.31,3390.62,5077,5,0
2025-08-08 18:00:00,3390.67,3395.29,3388.78,3395.29,4520,5,0
2025-08-08 19:00:00,3395.44,3400.63,3393.61,3397.56,4132,6,0
2025-08-08 20:00:00,3397.52,3399.6,3382.87,3382.87,3947,5,0
2025-08-08 21:00:00,3381.78,3404.19,3376.62,3395.45,5595,5,0
2025-08-08 22:00:00,3395.4,3400.9,3392.46,3398.65,4973,10,0
2025-08-08 23:00:00,3398.54,3398.89,3392.5,3397.14,3078,6,0
2025-08-11 01:00:00,3400.5,3401.85,3390.69,3395.28,2283,11,0
2025-08-11 02:00:00,3395.3,3396.91,3390.43,3391.55,2166,16,0
2025-08-11 03:00:00,3391.66,3391.66,3381.59,3381.59,4347,6,0
2025-08-11 04:00:00,3381.63,3384.28,3367.8,3377.47,4753,5,0
2025-08-11 05:00:00,3377.47,3379.93,3369.76,3377.22,4137,5,0
2025-08-11 06:00:00,3377.16,3380.14,3374.15,3378.25,3511,7,0
2025-08-11 07:00:00,3378.37,3379.73,3375.42,3375.9,3192,5,0
2025-08-11 08:00:00,3375.84,3380.08,3374.05,3377.33,3510,5,0
2025-08-11 09:00:00,3377.3,3377.3,3363.75,3365.88,4038,5,0
2025-08-11 10:00:00,3365.8,3366.42,3357.31,3360.13,4351,5,0
2025-08-11 11:00:00,3360.16,3365.8,3358.79,3361.9,4032,5,0
2025-08-11 12:00:00,3361.84,3363.62,3353.02,3353.34,4162,5,0
2025-08-11 13:00:00,3353.33,3363.8,3353.11,3358.46,3785,5,0
2025-08-11 14:00:00,3358.41,3358.84,3349.83,3355.21,4195,5,0
2025-08-11 15:00:00,3355.09,3357.55,3344.54,3356.85,4487,5,0
2025-08-11 16:00:00,3356.56,3362.82,3348.44,3358.52,4731,5,0
2025-08-11 17:00:00,3358.56,3359.27,3341.47,3346.24,4663,5,0
2025-08-11 18:00:00,3346.51,3352.25,3344.93,3349.38,3827,5,0
2025-08-11 19:00:00,3349.39,3350.28,3342.52,3344.09,3755,7,0
2025-08-11 20:00:00,3344.16,3358.84,3341.4,3357.59,4087,5,0
2025-08-11 21:00:00,3357.64,3358.64,3352.29,3356.16,3342,5,0
2025-08-11 22:00:00,3356.16,3356.82,3350.53,3351.6,2817,5,0
2025-08-11 23:00:00,3351.21,3351.75,3342.14,3342.29,2198,7,0
2025-08-12 01:00:00,3344.31,3347.07,3342.54,3346.96,1770,9,0
2025-08-12 02:00:00,3346.92,3349.52,3346.21,3348.98,1886,12,0
2025-08-12 03:00:00,3348.97,3355.73,3347.47,3354.47,3062,6,0
2025-08-12 04:00:00,3354.5,3357.41,3346.25,3349.81,3827,9,0
2025-08-12 05:00:00,3349.85,3354.23,3349.73,3353.06,2948,5,0
2025-08-12 06:00:00,3353.1,3355.33,3347.64,3349.44,2680,7,0
2025-08-12 07:00:00,3349.57,3355.85,3348.63,3354.4,2553,7,0
2025-08-12 08:00:00,3354.49,3355.69,3350.6,3354.59,2855,6,0
2025-08-12 09:00:00,3354.78,3354.9,3342.3,3345.37,3840,5,0
2025-08-12 10:00:00,3345.23,3358.11,3343.77,3355.63,3405,10,0
2025-08-12 11:00:00,3355.6,3355.77,3345.56,3347.91,3191,5,0
2025-08-12 12:00:00,3347.92,3351.79,3344.44,3345.6,2690,7,0
2025-08-12 13:00:00,3345.48,3350.48,3344.14,3344.74,3151,9,0
2025-08-12 14:00:00,3344.9,3348.28,3336.09,3347.45,3446,7,0
2025-08-12 15:00:00,3347.57,3358.04,3338.59,3349.98,4615,5,0
2025-08-12 16:00:00,3349.8,3356.96,3340.14,3345.59,5258,5,0
2025-08-12 17:00:00,3345.7,3346.42,3331.13,3337.36,4921,5,0
2025-08-12 18:00:00,3337.4,3359.03,3337.01,3349.82,4819,5,0
2025-08-12 19:00:00,3349.81,3351.23,3345.92,3349.47,4051,14,0
2025-08-12 20:00:00,3349.48,3350.54,3346.44,3349.07,3343,11,0
2025-08-12 21:00:00,3349.04,3350.8,3347.49,3348.98,2825,6,0
2025-08-12 22:00:00,3348.91,3349.32,3345.6,3347.63,2979,8,0
2025-08-12 23:00:00,3347.46,3350.0,3346.04,3348.28,1767,7,0
2025-08-13 01:00:00,3349.92,3353.71,3349.16,3350.41,1462,5,0
2025-08-13 02:00:00,3350.45,3352.06,3349.74,3350.55,1651,14,0
2025-08-13 03:00:00,3350.56,3350.69,3342.72,3343.55,3123,5,0
2025-08-13 04:00:00,3343.57,3351.99,3342.9,3350.83,3986,5,0
2025-08-13 05:00:00,3350.85,3354.26,3346.73,3351.8,3393,9,0
2025-08-13 06:00:00,3351.78,3352.97,3348.61,3349.57,2756,6,0
2025-08-13 07:00:00,3349.57,3352.32,3348.17,3351.84,2129,7,0
2025-08-13 08:00:00,3351.82,3352.09,3345.78,3349.24,2877,5,0
2025-08-13 09:00:00,3349.26,3357.51,3348.93,3357.07,3689,5,0
2025-08-13 10:00:00,3357.09,3360.96,3353.87,3354.67,3357,5,0
2025-08-13 11:00:00,3354.29,3363.42,3352.84,3360.19,3680,5,0
2025-08-13 12:00:00,3360.35,3366.61,3358.63,3364.59,3559,5,0
2025-08-13 13:00:00,3364.55,3366.98,3363.07,3366.06,2821,5,0
2025-08-13 14:00:00,3366.07,3366.96,3358.87,3362.31,3660,5,0
2025-08-13 15:00:00,3362.36,3363.73,3355.56,3358.03,4127,5,0
2025-08-13 16:00:00,3358.09,3365.86,3354.26,3365.09,4578,5,0
2025-08-13 17:00:00,3365.2,3370.76,3361.06,3363.15,4449,5,0
2025-08-13 18:00:00,3363.24,3363.47,3354.38,3357.78,3788,5,0
2025-08-13 19:00:00,3357.77,3360.91,3357.1,3357.92,2907,15,0
2025-08-13 20:00:00,3358.01,3359.33,3352.75,3353.67,2570,13,0
2025-08-13 21:00:00,3353.66,3354.43,3349.97,3353.74,2534,9,0
2025-08-13 22:00:00,3353.71,3358.77,3352.59,3357.79,2433,16,0
2025-08-13 23:00:00,3357.78,3358.21,3355.68,3355.97,1310,5,0
2025-08-14 01:00:00,3357.05,3358.71,3356.7,3357.63,1293,5,0
2025-08-14 02:00:00,3357.59,3363.37,3357.57,3362.75,2190,5,0
2025-08-14 03:00:00,3362.72,3374.81,3362.7,3369.61,3701,5,0
2025-08-14 04:00:00,3369.43,3370.9,3365.14,3367.38,3899,5,0
2025-08-14 05:00:00,3367.41,3369.27,3362.79,3362.85,3132,11,0
2025-08-14 06:00:00,3362.84,3364.13,3355.4,3360.47,3758,5,0
2025-08-14 07:00:00,3360.75,3361.79,3358.62,3360.44,2612,10,0
2025-08-14 08:00:00,3360.45,3361.76,3356.19,3358.93,2990,8,0
2025-08-14 09:00:00,3358.9,3362.37,3356.02,3361.97,3710,11,0
2025-08-14 10:00:00,3362.03,3366.27,3343.68,3346.08,4333,6,0
2025-08-14 11:00:00,3345.97,3350.33,3341.74,3346.17,4009,5,0
2025-08-14 12:00:00,3346.18,3359.1,3345.11,3356.56,3914,5,0
2025-08-14 13:00:00,3356.58,3358.96,3352.16,3354.99,3224,6,0
2025-08-14 14:00:00,3355.09,3357.11,3352.51,3355.4,3064,6,0
2025-08-14 15:00:00,3355.48,3358.34,3341.97,3350.58,4634,5,0
2025-08-14 16:00:00,3350.48,3356.02,3343.85,3344.15,5326,7,0
2025-08-14 17:00:00,3344.1,3346.52,3334.3,3340.57,5007,5,0
2025-08-14 18:00:00,3340.67,3342.83,3335.4,3341.74,4172,5,0
2025-08-14 19:00:00,3341.89,3342.01,3329.85,3334.38,4069,5,0
2025-08-14 20:00:00,3334.24,3338.44,3331.91,3337.83,3169,6,0
2025-08-14 21:00:00,3337.92,3339.36,3336.03,3338.29,2719,13,0
2025-08-14 22:00:00,3337.98,3341.03,3337.94,3337.96,2520,15,0
2025-08-14 23:00:00,3337.96,3338.51,3334.52,3334.75,1674,14,0
2025-08-15 01:00:00,3336.51,3336.98,3332.48,3333.32,1529,13,0
2025-08-15 02:00:00,3333.32,3336.64,3332.2,3335.58,1689,16,0
2025-08-15 03:00:00,3335.57,3338.74,3332.45,3337.25,2709,8,0
2025-08-15 04:00:00,3337.24,3340.22,3333.33,3339.63,3518,12,0
2025-08-15 05:00:00,3339.62,3340.84,3336.73,3340.51,2824,10,0
2025-08-15 06:00:00,3340.69,3344.76,3340.13,3343.42,2522,9,0
2025-08-15 07:00:00,3343.37,3346.61,3343.32,3345.47,2595,5,0
2025-08-15 08:00:00,3345.16,3348.67,3342.01,3343.78,2897,9,0
2025-08-15 09:00:00,3343.79,3344.68,3340.2,3340.41,3016,5,0
2025-08-15 10:00:00,3340.53,3346.52,3340.12,3346.19,3215,6,0
2025-08-15 11:00:00,3346.12,3348.28,3338.37,3341.22,3355,11,0
2025-08-15 12:00:00,3341.18,3344.91,3338.52,3342.62,3153,13,0
2025-08-15 13:00:00,3342.66,3342.66,3336.33,3337.62,2896,15,0
2025-08-15 14:00:00,3337.68,3344.17,3337.13,3342.32,3124,5,0
2025-08-15 15:00:00,3342.35,3343.85,3333.59,3342.65,4308,5,0
2025-08-15 16:00:00,3342.7,3345.88,3332.89,3335.39,4537,6,0
2025-08-15 17:00:00,3335.28,3343.59,3335.1,3341.77,4107,5,0
2025-08-15 18:00:00,3341.98,3344.98,3341.42,3342.33,3256,7,0
2025-08-15 19:00:00,3342.38,3342.46,3335.77,3338.22,2995,5,0
2025-08-15 20:00:00,3338.21,3338.94,3335.13,3336.03,2629,5,0
2025-08-15 21:00:00,3336.11,3338.23,3334.75,3335.98,2272,8,0
2025-08-15 22:00:00,3335.98,3339.59,3334.43,3339.17,2514,7,0
2025-08-15 23:00:00,3338.94,3339.47,3335.69,3336.08,1689,16,0
2025-08-18 01:00:00,3335.35,3335.35,3332.98,3334.33,1567,5,0
2025-08-18 02:00:00,3334.29,3334.4,3323.62,3327.1,2624,5,0
2025-08-18 03:00:00,3327.1,3342.72,3326.78,3340.67,3496,7,0
2025-08-18 04:00:00,3340.56,3347.39,3339.64,3346.86,3774,10,0
2025-08-18 05:00:00,3346.83,3347.5,3342.39,3343.4,2601,9,0
2025-08-18 06:00:00,3343.34,3351.73,3343.34,3347.07,2745,11,0
2025-08-18 07:00:00,3347.04,3358.19,3346.79,3357.53,2824,5,0
2025-08-18 08:00:00,3357.51,3358.39,3346.67,3349.64,3512,5,0
2025-08-18 09:00:00,3349.59,3351.12,3346.01,3349.43,3210,11,0
2025-08-18 10:00:00,3349.48,3355.58,3347.2,3349.06,3386,6,0
2025-08-18 11:00:00,3349.02,3349.94,3344.58,3348.65,3093,11,0
2025-08-18 12:00:00,3348.58,3351.68,3347.58,3348.16,3073,12,0
2025-08-18 13:00:00,3347.96,3351.35,3346.52,3346.61,2669,11,0
2025-08-18 14:00:00,3346.59,3348.69,3344.55,3345.46,2616,14,0
2025-08-18 15:00:00,3345.64,3348.77,3343.16,3344.63,3296,14,0
2025-08-18 16:00:00,3344.53,3344.93,3335.82,3336.81,4264,11,0
2025-08-18 17:00:00,3336.73,3338.64,3332.44,3334.3,4075,6,0
2025-08-18 18:00:00,3334.59,3336.83,3332.25,3335.64,3074,13,0
2025-08-18 19:00:00,3335.75,3335.84,3331.76,3334.31,2923,15,0
2025-08-18 20:00:00,3334.33,3334.86,3331.75,3333.69,2534,15,0
2025-08-18 21:00:00,3333.6,3333.76,3331.44,3331.85,1936,15,0
2025-08-18 22:00:00,3332.01,3334.55,3330.24,3333.94,2535,9,0
2025-08-18 23:00:00,3333.91,3334.31,3332.41,3332.89,971,16,0
2025-08-19 01:00:00,3333.25,3334.58,3332.9,3334.43,1211,16,0
2025-08-19 02:00:00,3334.47,3334.62,3330.56,3330.95,1674,5,0
2025-08-19 03:00:00,3330.97,3339.14,3326.04,3335.15,3659,5,0
2025-08-19 04:00:00,3335.15,3335.97,3329.85,3332.99,3930,5,0
2025-08-19 05:00:00,3332.89,3338.08,3329.71,3337.83,3104,14,0
2025-08-19 06:00:00,3338.06,3341.58,3337.16,3337.81,3050,5,0
2025-08-19 07:00:00,3337.83,3338.22,3334.46,3337.68,2335,5,0
2025-08-19 08:00:00,3337.57,3340.64,3335.84,3336.18,2716,14,0
2025-08-19 09:00:00,3336.02,3338.73,3334.46,3335.99,2989,7,0
2025-08-19 10:00:00,3336.0,3341.74,3335.02,3340.75,3376,14,0
2025-08-19 11:00:00,3340.75,3340.91,3336.55,3338.0,2841,15,0
2025-08-19 12:00:00,3338.02,3339.66,3336.97,3339.35,2475,5,0
2025-08-19 13:00:00,3339.34,3345.29,3339.28,3343.51,2846,5,0
2025-08-19 14:00:00,3343.63,3344.75,3339.27,3339.73,2796,5,0
2025-08-19 15:00:00,3339.74,3340.55,3334.32,3334.73,3530,5,0
2025-08-19 16:00:00,3334.84,3339.21,3325.71,3333.95,4618,5,0
2025-08-19 17:00:00,3334.26,3336.96,3321.01,3325.28,4587,10,0
2025-08-19 18:00:00,3325.67,3326.74,3321.58,3322.64,3814,5,0
2025-08-19 19:00:00,3322.68,3324.4,3317.04,3317.45,3390,5,0
2025-08-19 20:00:00,3317.42,3319.96,3314.89,3317.5,3227,6,0
2025-08-19 21:00:00,3317.49,3320.25,3316.8,3318.52,2523,5,0
2025-08-19 22:00:00,3318.52,3318.9,3315.54,3315.9,2653,8,0
2025-08-19 23:00:00,3315.83,3317.48,3314.93,3315.6,1524,8,0
2025-08-20 01:00:00,3316.47,3317.59,3315.77,3316.86,1187,8,0
2025-08-20 02:00:00,3316.8,3316.87,3312.78,3314.25,1974,11,0
2025-08-20 03:00:00,3314.23,3317.27,3312.85,3315.99,2989,5,0
2025-08-20 04:00:00,3316.04,3317.76,3311.55,3315.25,3951,5,0
2025-08-20 05:00:00,3315.22,3317.13,3312.45,3314.07,3238,12,0
2025-08-20 06:00:00,3314.03,3318.57,3314.03,3317.53,2910,12,0
2025-08-20 07:00:00,3317.5,3320.93,3317.17,3318.69,2325,5,0
2025-08-20 08:00:00,3318.7,3324.21,3318.16,3323.51,2664,14,0
2025-08-20 09:00:00,3323.43,3325.91,3322.22,3323.05,3383,7,0
2025-08-20 10:00:00,3323.15,3327.56,3321.63,3324.83,3014,9,0
2025-08-20 11:00:00,3324.8,3325.59,3320.93,3324.89,2922,6,0
2025-08-20 12:00:00,3324.95,3327.38,3323.52,3326.19,2894,5,0
2025-08-20 13:00:00,3326.16,3327.84,3323.87,3326.59,2899,11,0
2025-08-20 14:00:00,3326.4,3332.89,3325.75,3332.29,3567,6,0
2025-08-20 15:00:00,3332.42,3344.8,3332.12,3342.9,4060,5,0
2025-08-20 16:00:00,3342.82,3348.24,3338.93,3344.86,4269,5,0
2025-08-20 17:00:00,3344.9,3350.19,3339.99,3346.91,4087,13,0
2025-08-20 18:00:00,3346.88,3346.95,3338.95,3340.68,3309,7,0
2025-08-20 19:00:00,3340.69,3345.98,3340.69,3345.11,2800,5,0
2025-08-20 20:00:00,3345.12,3348.05,3344.07,3346.89,2693,6,0
2025-08-20 21:00:00,3347.06,3347.14,3344.02,3345.69,2597,9,0
2025-08-20 22:00:00,3345.69,3349.21,3345.1,3348.69,2573,5,0
2025-08-20 23:00:00,3348.59,3349.22,3347.44,3347.8,1500,10,0
2025-08-21 01:00:00,3351.04,3352.06,3348.77,3349.66,1701,12,0
2025-08-21 02:00:00,3349.57,3349.59,3346.32,3346.86,2059,8,0
2025-08-21 03:00:00,3346.86,3346.86,3341.44,3342.3,2802,11,0
2025-08-21 04:00:00,3342.36,3346.35,3340.79,3342.75,3193,5,0
2025-08-21 05:00:00,3342.73,3345.0,3340.41,3344.63,2765,11,0
2025-08-21 06:00:00,3344.59,3344.81,3339.74,3339.9,2300,5,0
2025-08-21 07:00:00,3339.87,3341.0,3338.0,3338.27,1938,8,0
2025-08-21 08:00:00,3338.28,3340.63,3337.02,3338.83,2401,12,0
2025-08-21 09:00:00,3338.76,3339.84,3334.29,3336.51,3120,5,0
2025-08-21 10:00:00,3336.58,3341.47,3335.28,3339.6,2911,16,0
2025-08-21 11:00:00,3339.64,3341.33,3337.9,3339.62,2383,5,0
2025-08-21 12:00:00,3339.55,3342.12,3338.02,3340.61,2380,6,0
2025-08-21 13:00:00,3340.62,3341.5,3327.55,3328.4,2872,5,0
2025-08-21 14:00:00,3328.95,3334.36,3325.17,3333.6,3460,9,0
2025-08-21 15:00:00,3333.59,3345.04,3333.59,3341.96,4265,5,0
2025-08-21 16:00:00,3341.88,3347.42,3336.25,3339.35,4501,5,0
2025-08-21 17:00:00,3339.44,3348.06,3337.96,3344.21,4356,6,0
2025-08-21 18:00:00,3344.44,3346.14,3337.57,3343.55,3892,12,0
2025-08-21 19:00:00,3343.58,3343.87,3338.3,3339.73,2844,10,0
2025-08-21 20:00:00,3339.74,3342.01,3336.96,3337.05,2411,5,0
2025-08-21 21:00:00,3337.03,3339.53,3336.62,3339.3,2125,16,0
2025-08-21 22:00:00,3339.32,3341.89,3337.94,3338.76,2182,15,0
2025-08-21 23:00:00,3339.04,3339.22,3337.88,3338.44,1145,15,0
2025-08-22 01:00:00,3339.94,3340.55,3338.54,3338.93,1288,11,0
2025-08-22 02:00:00,3339.06,3339.52,3337.38,3338.32,1350,16,0
2025-08-22 03:00:00,3338.25,3339.84,3335.08,3339.55,2563,15,0
2025-08-22 04:00:00,3339.56,3340.15,3333.78,3334.1,3123,5,0
2025-08-22 05:00:00,3334.13,3336.24,3332.78,3334.09,2916,5,0
2025-08-22 06:00:00,3334.1,3335.33,3331.44,3331.93,2614,5,0
2025-08-22 07:00:00,3332.01,3332.69,3327.99,3328.45,2418,12,0
2025-08-22 08:00:00,3328.36,3331.23,3327.25,3330.06,2680,12,0
